t,u,v,raw
4.846,1.2,0.948,982
4.847,1.2,0.932,962
4.848,1.2,0.929,958
4.849,1.2,0.929,959
4.85,1.2,0.933,963
4.851,1.2,0.93,960
4.862,1.2,0.934,965
4.863,1.2,0.933,964
4.864,1.2,0.932,962
4.865,1.2,0.929,958
4.866,1.2,0.93,960
4.87,1.2,0.923,951
4.871,1.2,0.933,963
4.889,1.2,0.936,967
4.89,1.2,0.933,963
4.891,1.2,0.928,957
4.894,1.2,0.932,962
4.896,1.2,0.936,967
4.896,1.2,0.932,962
4.901,1.2,0.938,969
4.902,1.2,0.936,967
4.903,1.2,0.934,965
4.907,1.2,0.929,959
4.908,1.2,0.935,966
4.909,1.2,0.936,967
4.91,1.2,0.939,971
4.911,1.2,0.931,961
4.912,1.2,0.93,960
4.913,1.2,0.932,962
4.914,1.2,0.934,965
4.915,1.2,0.94,972
4.916,1.2,0.938,969
4.917,1.2,0.936,967
4.928,1.2,0.939,971
4.933,1.2,0.939,971
4.94,1.2,0.938,970
4.941,1.2,0.936,967
4.942,1.2,0.936,967
4.943,1.2,0.941,973
4.944,1.2,0.93,960
4.945,1.2,0.942,975
4.946,1.2,0.94,972
4.947,1.2,0.933,963
4.948,1.2,0.938,970
4.949,1.2,0.938,970
4.96,1.2,0.938,969
4.965,1.2,0.941,973
4.966,1.2,0.935,966
4.967,1.2,0.939,971
4.974,1.2,0.942,975
4.975,1.2,0.942,975
4.976,1.2,0.943,976
4.977,1.2,0.938,969
4.978,1.2,0.943,976
4.979,1.2,0.943,976
4.98,1.2,0.943,976
4.985,1.2,0.943,976
4.987,1.2,0.939,971
4.994,1.2,0.944,977
4.995,1.2,0.942,974
5.003,1.2,0.944,977
5.004,1.2,0.942,974
5.005,1.2,0.943,976
5.006,1.2,0.942,975
5.007,1.2,0.947,981
5.008,1.2,0.946,979
5.009,1.2,0.938,970
5.01,1.2,0.947,980
5.011,1.2,0.943,976
5.012,1.2,0.943,976
5.013,1.2,0.946,979
5.023,1.2,0.944,977
5.024,1.2,0.944,977
5.025,1.2,0.943,976
5.032,1.2,0.948,982
5.033,1.2,0.93,960
5.034,1.2,0.943,976
5.035,1.2,0.943,976
5.036,1.2,0.942,975
5.037,1.2,0.943,976
5.038,1.2,0.945,978
5.039,1.2,0.946,979
5.04,1.2,0.949,983
5.041,1.2,0.944,977
5.051,1.2,0.943,976
5.052,1.2,0.943,976
5.054,1.2,0.943,976
5.055,1.2,0.945,978
5.055,1.2,0.947,980
5.068,1.2,0.946,979
5.073,1.2,0.948,982
5.075,1.2,0.947,981
5.075,1.2,0.948,982
5.079,1.2,0.952,986
5.08,1.2,0.949,983
5.082,1.2,0.952,987
5.082,1.2,0.954,989
5.083,1.2,0.951,985
5.085,1.2,0.945,978
5.085,1.2,0.952,987
5.086,1.2,0.952,986
5.087,1.2,0.952,987
5.088,1.2,0.955,990
5.09,1.2,0.95,984
5.1,1.2,0.952,986
5.101,1.2,0.956,992
5.105,1.2,0.96,996
5.109,1.2,0.952,987
5.11,1.2,0.952,986
5.113,1.2,0.956,991
5.115,1.2,0.944,977
5.115,1.2,0.949,983
5.116,1.2,0.951,985
5.117,1.2,0.948,982
5.122,1.2,0.953,988
5.135,1.2,0.955,990
5.136,1.2,0.943,976
5.137,1.2,0.952,987
5.138,1.2,0.955,990
5.139,1.2,0.952,986
5.14,1.2,0.956,991
5.152,1.2,0.956,991
5.153,1.2,0.957,993
5.154,1.2,0.96,996
5.155,1.2,0.954,989
5.156,1.2,0.954,989
5.157,1.2,0.959,995
5.162,1.2,0.956,991
5.164,1.2,0.957,993
5.164,1.2,0.952,987
5.168,1.2,0.958,994
5.169,1.2,0.956,991
5.17,1.2,0.959,995
5.171,1.2,0.956,991
5.172,1.2,0.956,991
5.173,1.2,0.959,995
5.174,1.2,0.956,992
5.175,1.2,0.947,981
5.176,1.2,0.957,993
5.187,1.2,0.956,991
5.189,1.2,0.956,991
5.189,1.2,0.961,997
5.19,1.2,0.954,989
5.196,1.2,0.958,994
5.198,1.2,0.961,998
5.205,1.2,0.961,997
5.206,1.2,0.961,998
5.207,1.2,0.96,996
5.208,1.2,0.962,999
5.209,1.2,0.961,998
5.21,1.2,0.959,995
5.211,1.2,0.961,997
5.212,1.2,0.957,993
5.213,1.2,0.965,1003
5.214,1.2,0.961,998
5.224,1.2,0.958,994
5.23,1.2,0.969,1007
5.231,1.2,0.964,1001
5.232,1.2,0.955,990
5.233,1.2,0.965,1003
5.234,1.2,0.966,1004
5.235,1.2,0.961,998
5.236,1.2,0.963,1000
5.237,1.2,0.959,995
5.238,1.2,0.961,998
5.239,1.2,0.965,1003
5.25,1.2,0.968,1006
5.254,1.2,0.967,1005
5.264,1.2,0.968,1006
5.265,1.2,0.97,1008
5.277,1.2,0.965,1003
5.278,1.2,0.982,1023
5.281,1.2,0.97,1008
5.288,1.2,0.966,1004
5.289,1.2,0.965,1002
5.29,1.2,0.97,1008
5.291,1.2,0.968,1006
5.292,1.2,0.965,1003
5.293,1.2,0.965,1003
5.294,1.2,0.97,1008
5.295,1.2,0.967,1005
5.296,1.2,0.968,1006
5.307,1.2,0.969,1007
5.309,1.2,0.969,1007
5.31,1.2,0.972,1011
5.312,1.2,0.971,1010
5.319,1.2,0.967,1005
5.321,1.2,0.975,1014
5.322,1.2,0.97,1008
5.329,1.2,0.97,1008
5.336,1.2,0.97,1008
5.337,1.2,0.97,1008
5.338,1.2,0.965,1003
5.341,1.2,0.971,1010
5.348,1.2,0.973,1012
5.35,1.2,0.97,1009
5.357,1.2,0.97,1009
5.364,1.2,0.974,1013
5.369,1.2,0.972,1011
5.376,1.2,0.97,1009
5.383,1.2,0.975,1014
5.387,1.2,0.975,1015
5.388,1.2,0.97,1008
5.389,1.2,0.972,1011
5.39,1.2,0.97,1009
5.403,1.2,0.979,1019
5.406,1.2,0.975,1015
5.408,1.2,0.974,1013
5.409,1.2,0.977,1017
5.41,1.2,0.98,1021
5.411,1.2,0.974,1013
5.412,1.2,0.974,1013
5.413,1.2,0.975,1014
5.414,1.2,0.973,1012
5.415,1.2,0.98,1021
5.416,1.2,0.979,1020
5.417,1.2,0.975,1015
5.428,1.2,0.975,1015
5.435,1.2,0.975,1015
5.437,1.2,0.979,1020
5.437,1.2,0.982,1023
5.438,1.2,0.974,1013
5.447,1.2,0.98,1021
5.449,1.2,0.972,1011
5.455,1.2,0.982,1023
5.456,1.2,0.978,1018
5.457,1.2,0.979,1019
5.458,1.2,0.982,1023
5.459,1.2,0.98,1021
5.463,1.2,0.982,1023
5.464,1.2,0.982,1023
5.465,1.2,0.98,1021
5.466,1.2,0.981,1022
5.467,1.2,0.98,1021
5.468,1.2,0.979,1019
5.469,1.2,0.992,1035
5.48,1.2,0.978,1018
5.481,1.2,0.982,1023
5.482,1.2,0.98,1021
5.483,1.2,0.982,1023
5.486,1.2,0.993,1037
5.491,1.2,0.982,1023
5.492,1.2,0.982,1023
5.495,1.2,0.992,1035
5.496,1.2,0.994,1038
5.501,1.2,0.99,1033
5.503,1.2,0.982,1023
5.51,1.2,0.982,1023
5.511,1.2,0.99,1033
5.512,1.2,0.996,1040
5.513,1.2,0.982,1023
5.514,1.2,0.982,1023
5.515,1.2,0.979,1020
5.516,1.2,0.981,1022
5.517,1.2,0.978,1018
5.518,1.2,0.991,1034
5.528,1.2,0.992,1035
5.54,1.2,0.991,1034
5.541,1.2,0.982,1023
5.542,1.2,0.996,1040
5.543,1.2,0.996,1040
5.548,1.2,0.993,1037
5.549,1.2,0.982,1023
5.55,1.2,0.993,1036
5.551,1.2,0.982,1023
5.553,1.2,0.996,1040
5.554,1.2,0.994,1038
5.556,1.2,0.996,1040
5.557,1.2,0.992,1035
5.559,1.2,0.992,1035
5.559,1.2,0.991,1034
5.56,1.2,0.982,1023
5.561,1.2,0.992,1035
5.572,1.2,0.992,1035
5.574,1.2,0.99,1033
5.574,1.2,0.98,1021
5.58,1.2,0.996,1040
5.582,1.2,0.995,1039
5.582,1.2,0.992,1035
5.583,1.2,0.996,1040
5.587,1.2,0.993,1037
5.588,1.2,0.995,1039
5.589,1.2,0.996,1040
5.59,1.2,0.997,1041
5.591,1.2,0.995,1039
5.592,1.2,0.982,1023
5.593,1.2,0.998,1043
5.594,1.2,0.994,1038
5.605,1.2,0.997,1041
5.606,1.2,0.996,1040
5.607,1.2,0.993,1036
5.619,1.2,0.997,1041
5.62,1.2,0.998,1043
5.621,1.2,0.995,1039
5.622,1.2,0.994,1038
5.623,1.2,0.993,1037
5.624,1.2,0.997,1042
5.625,1.2,0.997,1041
5.626,1.2,0.998,1043
5.627,1.2,0.999,1044
5.628,1.2,1.001,1046
5.638,1.2,0.996,1040
5.639,1.2,0.997,1042
5.653,1.2,1.0,1045
5.657,1.2,0.999,1044
5.658,1.2,0.998,1043
5.659,1.2,1.0,1045
5.66,1.2,0.999,1044
5.661,1.2,0.997,1042
5.662,1.2,1.002,1048
5.663,1.2,0.996,1040
5.664,1.2,1.0,1045
5.665,1.2,0.997,1042
5.666,1.2,0.997,1042
5.677,1.2,1.002,1047
5.679,1.2,0.996,1040
5.681,1.2,0.997,1041
5.681,1.2,1.002,1047
5.685,1.2,1.001,1046
5.686,1.2,1.002,1047
5.687,1.2,1.004,1050
5.688,1.2,1.001,1046
5.689,1.2,1.004,1050
5.69,1.2,0.992,1035
5.691,1.2,1.001,1046
5.692,1.2,1.0,1045
5.693,1.2,0.997,1042
5.694,1.2,1.007,1054
5.704,1.2,1.002,1047
5.721,1.2,1.007,1053
5.722,1.2,1.002,1048
5.723,1.2,1.004,1050
5.726,1.2,1.004,1050
5.728,1.2,1.011,1058
5.729,1.2,1.005,1051
5.73,1.2,0.997,1042
5.731,1.2,1.007,1053
5.732,1.2,1.007,1053
5.733,1.2,1.004,1050
5.734,1.2,0.998,1043
5.735,1.2,1.009,1056
5.738,1.2,1.001,1046
5.74,1.2,1.001,1046
5.741,1.2,1.002,1047
5.742,1.2,1.005,1051
5.746,1.2,1.011,1058
5.747,1.2,1.007,1053
5.751,1.2,1.005,1051
5.754,1.2,1.007,1053
5.754,1.2,1.008,1055
5.755,1.2,1.01,1057
5.756,1.2,1.007,1053
5.763,1.2,1.007,1053
5.764,1.2,1.01,1057
5.765,1.2,1.001,1046
5.766,1.2,1.007,1054
5.767,1.2,1.013,1061
5.777,1.2,1.009,1056
5.784,1.2,1.007,1053
5.786,1.2,1.007,1053
5.789,1.2,1.008,1055
5.791,1.2,1.009,1056
5.792,1.2,1.009,1056
5.793,1.2,1.011,1058
5.797,1.2,1.008,1055
5.798,1.2,1.009,1056
5.799,1.2,1.011,1059
5.801,1.2,1.007,1054
5.802,1.2,1.008,1055
5.802,1.2,1.007,1054
5.807,1.2,1.011,1059
5.808,1.2,1.011,1058
5.809,1.2,1.011,1059
5.812,1.2,1.01,1057
5.814,1.2,1.011,1059
5.814,1.2,1.008,1055
5.815,1.2,1.013,1061
5.816,1.2,1.01,1057
5.834,1.2,1.004,1050
5.841,1.2,1.008,1055
5.842,1.2,1.009,1056
5.843,1.2,1.011,1059
5.844,1.2,1.015,1063
5.845,1.2,1.011,1059
5.846,1.2,1.015,1063
5.847,1.2,1.008,1055
5.848,1.2,1.015,1063
5.849,1.2,1.011,1059
5.851,1.2,1.002,1047
5.852,1.2,1.02,1069
5.858,1.2,1.01,1057
5.863,1.2,1.02,1069
5.864,1.2,1.013,1061
5.865,1.2,1.012,1060
5.866,1.2,1.011,1059
5.867,1.2,1.016,1064
5.868,1.2,1.011,1059
5.869,1.2,1.015,1063
5.879,1.2,1.023,1073
5.88,1.2,1.013,1061
5.881,1.2,1.016,1064
5.883,1.2,1.014,1062
5.884,1.2,1.015,1063
5.884,1.2,1.011,1059
5.885,1.2,1.015,1063
5.886,1.2,1.018,1067
5.887,1.2,1.017,1066
5.888,1.2,1.013,1061
5.899,1.2,1.016,1065
5.903,1.2,1.02,1069
5.904,1.2,1.01,1057
5.905,1.2,1.017,1066
5.906,1.2,1.038,1091
5.907,1.2,1.02,1069
5.908,1.2,1.014,1062
5.909,1.2,1.02,1069
5.91,1.2,1.015,1063
5.911,1.2,1.021,1071
5.912,1.2,1.016,1065
5.923,1.2,1.017,1066
5.927,1.2,1.018,1067
5.932,1.2,1.022,1072
5.938,1.2,1.02,1070
5.939,1.2,1.022,1072
5.94,1.2,1.022,1072
5.941,1.2,1.03,1081
5.942,1.2,1.022,1072
5.943,1.2,1.019,1068
5.944,1.2,1.02,1070
5.945,1.2,1.018,1067
5.946,1.2,1.016,1065
5.947,1.2,1.02,1069
5.957,1.2,1.021,1071
5.958,1.2,1.018,1067
5.959,1.2,1.018,1067
5.96,1.2,1.019,1068
5.961,1.2,1.02,1070
5.962,1.2,1.022,1072
5.964,1.2,1.015,1063
5.97,1.2,1.02,1070
5.972,1.2,1.023,1073
5.973,1.2,1.022,1072
5.975,1.2,1.022,1072
5.976,1.2,1.024,1074
5.977,1.2,1.015,1063
5.984,1.2,1.022,1072
5.986,1.2,1.021,1071
5.986,1.2,1.021,1071
5.987,1.2,1.021,1071
5.99,1.2,1.022,1072
5.991,1.2,1.024,1074
6.013,1.2,1.021,1071
6.019,1.2,1.022,1072
6.02,1.2,1.02,1069
6.026,1.2,1.026,1077
6.027,1.2,1.027,1078
6.028,1.2,1.025,1075
6.029,1.2,1.021,1071
6.03,1.2,1.024,1074
6.031,1.2,1.022,1072
6.032,1.2,1.024,1074
6.033,1.2,1.024,1074
6.034,1.2,1.026,1077
6.035,1.2,1.022,1072
6.046,1.2,1.022,1072
6.047,1.2,1.023,1073
6.048,1.2,1.022,1072
6.051,1.2,1.025,1075
6.064,1.2,1.022,1072
6.069,1.2,1.028,1079
6.07,1.2,1.022,1072
6.071,1.2,1.028,1079
6.072,1.2,1.023,1073
6.073,1.2,1.028,1079
6.074,1.2,1.024,1074
6.075,1.2,1.028,1079
6.076,1.2,1.028,1079
6.077,1.2,1.027,1078
6.08,1.2,1.035,1088
6.081,1.2,1.026,1077
6.087,1.2,1.023,1073
6.093,1.2,1.027,1078
6.094,1.2,1.033,1085
6.095,1.2,1.027,1078
6.096,1.2,1.034,1086
6.097,1.2,1.023,1073
6.098,1.2,1.028,1079
6.099,1.2,1.032,1084
6.1,1.2,1.027,1078
6.101,1.2,1.028,1079
6.102,1.2,1.025,1075
6.113,1.2,1.022,1072
6.118,1.2,1.028,1079
6.119,1.2,1.034,1086
6.129,1.2,1.034,1087
6.13,1.2,1.031,1083
6.142,1.2,1.034,1086
6.145,1.2,1.033,1085
6.147,1.2,1.027,1078
6.148,1.2,1.03,1081
6.149,1.2,1.03,1081
6.15,1.2,1.034,1086
6.151,1.2,1.034,1086
6.152,1.2,1.033,1085
6.153,1.2,1.03,1081
6.154,1.2,1.031,1083
6.155,1.2,1.03,1082
6.156,1.2,1.03,1081
6.167,1.2,1.033,1085
6.172,1.2,1.031,1083
6.173,1.2,1.03,1082
6.174,1.2,1.034,1087
6.175,1.2,1.03,1082
6.176,1.2,1.032,1084
6.177,1.2,1.03,1082
6.184,1.2,1.033,1085
6.185,1.2,1.034,1086
6.188,1.2,1.035,1088
6.193,1.2,1.036,1089
6.194,1.2,1.032,1084
6.195,1.2,1.034,1086
6.198,1.2,1.038,1091
6.2,1.2,1.032,1084
6.201,1.2,1.035,1088
6.201,1.2,1.037,1090
6.202,1.2,1.034,1087
6.203,1.2,1.03,1082
6.204,1.2,1.033,1085
6.208,1.2,1.037,1090
6.21,1.2,1.037,1090
6.211,1.2,1.034,1087
6.212,1.2,1.035,1088
6.212,1.2,1.034,1087
6.223,1.2,1.034,1086
6.229,1.2,1.022,1072
6.23,1.2,1.033,1085
6.231,1.2,1.035,1088
6.232,1.2,1.035,1088
6.234,1.2,1.035,1088
6.234,1.2,1.035,1088
6.241,1.2,1.036,1089
6.242,1.2,1.035,1088
6.243,1.2,1.037,1090
6.244,1.2,1.035,1088
6.245,1.2,1.038,1091
6.246,1.2,1.033,1085
6.247,1.2,1.036,1089
6.248,1.2,1.04,1094
6.249,1.2,1.039,1093
6.26,1.2,1.036,1089
6.261,1.2,1.037,1090
6.263,1.2,1.037,1090
6.264,1.2,1.041,1095
6.266,1.2,1.035,1088
6.267,1.2,1.039,1092
6.268,1.2,1.035,1088
6.273,1.2,1.031,1083
6.274,1.2,1.039,1092
6.279,1.2,1.035,1088
6.28,1.2,1.041,1095
6.281,1.2,1.037,1090
6.282,1.2,1.036,1089
6.283,1.2,1.037,1090
6.288,1.2,1.038,1091
6.29,1.2,1.035,1088
6.297,1.2,1.04,1094
6.298,1.2,1.035,1088
6.299,1.2,1.035,1088
6.3,1.2,1.041,1095
6.301,1.2,1.039,1092
6.302,1.2,1.041,1095
6.303,1.2,1.041,1095
6.304,1.2,1.045,1100
6.305,1.2,1.035,1088
6.315,1.2,1.041,1095
6.316,1.2,1.041,1095
6.317,1.2,1.039,1093
6.318,1.2,1.04,1094
6.32,1.2,1.037,1090
6.327,1.2,1.041,1095
6.328,1.2,1.041,1095
6.331,1.2,1.037,1090
6.332,1.2,1.045,1100
6.333,1.2,1.041,1095
6.334,1.2,1.04,1094
6.335,1.2,1.047,1102
6.336,1.2,1.043,1097
6.337,1.2,1.045,1100
6.338,1.2,1.039,1093
6.339,1.2,1.044,1099
6.34,1.2,1.046,1101
6.345,1.2,1.038,1091
6.349,1.2,1.044,1099
6.35,1.2,1.043,1098
6.351,1.2,1.038,1091
6.352,1.2,1.042,1096
6.353,1.2,1.043,1098
6.354,1.2,1.039,1093
6.365,1.2,1.041,1095
6.366,1.2,1.048,1104
6.367,1.2,1.043,1097
6.368,1.2,1.044,1099
6.369,1.2,1.048,1104
6.37,1.2,1.047,1102
6.371,1.2,1.045,1100
6.372,1.2,1.043,1098
6.373,1.2,1.044,1099
6.374,1.2,1.044,1099
6.385,1.2,1.044,1099
6.386,1.2,1.048,1104
6.387,1.2,1.048,1103
6.388,1.2,1.048,1103
6.389,1.2,1.049,1105
6.39,1.2,1.048,1103
6.391,1.2,1.047,1102
6.392,1.2,1.048,1104
6.393,1.2,1.039,1093
6.395,1.2,1.049,1105
6.398,1.2,1.043,1098
6.399,1.2,1.048,1104
6.4,1.2,1.048,1104
6.41,1.2,1.048,1104
6.412,1.2,1.062,1121
6.414,1.2,1.048,1103
6.414,1.2,1.048,1103
6.415,1.2,1.048,1104
6.415,1.2,1.048,1104
6.416,1.2,1.044,1099
6.417,1.2,1.046,1101
6.418,1.2,1.053,1109
6.429,1.2,1.046,1101
6.43,1.2,1.048,1104
6.433,1.2,1.048,1104
6.434,1.2,1.045,1100
6.437,1.2,1.048,1104
6.439,1.2,1.048,1104
6.439,1.2,1.047,1102
6.443,1.2,1.053,1110
6.444,1.2,1.046,1101
6.445,1.2,1.049,1105
6.446,1.2,1.048,1104
6.447,1.2,1.048,1104
6.448,1.2,1.053,1110
6.449,1.2,1.047,1102
6.45,1.2,1.048,1104
6.451,1.2,1.048,1104
6.452,1.2,1.047,1102
6.462,1.2,1.051,1107
6.467,1.2,1.048,1103
6.472,1.2,1.053,1109
6.477,1.2,1.048,1104
6.478,1.2,1.048,1104
6.479,1.2,1.048,1104
6.48,1.2,1.048,1104
6.483,1.2,1.049,1105
6.483,1.2,1.048,1104
6.486,1.2,1.053,1110
6.487,1.2,1.048,1104
6.488,1.2,1.051,1107
6.489,1.2,1.052,1108
6.49,1.2,1.051,1107
6.503,1.2,1.048,1104
6.51,1.2,1.052,1108
6.511,1.2,1.05,1106
6.512,1.2,1.049,1105
6.513,1.2,1.051,1107
6.514,1.2,1.052,1108
6.515,1.2,1.051,1107
6.516,1.2,1.048,1104
6.517,1.2,1.053,1109
6.518,1.2,1.051,1107
6.521,1.2,1.054,1111
6.521,1.2,1.047,1102
6.523,1.2,1.051,1107
6.528,1.2,1.053,1109
6.532,1.2,1.057,1115
6.533,1.2,1.055,1112
6.535,1.2,1.053,1109
6.536,1.2,1.057,1115
6.539,1.2,1.051,1107
6.54,1.2,1.053,1109
6.541,1.2,1.053,1110
6.542,1.2,1.051,1107
6.552,1.2,1.051,1107
6.554,1.2,1.048,1104
6.564,1.2,1.053,1109
6.565,1.2,1.057,1115
6.57,1.2,1.053,1110
6.571,1.2,1.054,1111
6.572,1.2,1.06,1118
6.573,1.2,1.053,1109
6.574,1.2,1.057,1115
6.575,1.2,1.057,1114
6.578,1.2,1.053,1109
6.58,1.2,1.054,1111
6.581,1.2,1.048,1104
6.582,1.2,1.053,1110
6.585,1.2,1.055,1112
6.587,1.2,1.055,1112
6.588,1.2,1.062,1120
6.592,1.2,1.057,1115
6.593,1.2,1.053,1110
6.594,1.2,1.056,1113
6.595,1.2,1.059,1117
6.596,1.2,1.053,1110
6.597,1.2,1.061,1119
6.608,1.2,1.06,1118
6.615,1.2,1.054,1111
6.618,1.2,1.056,1113
6.623,1.2,1.057,1115
6.637,1.2,1.057,1115
6.64,1.2,1.054,1111
6.641,1.2,1.06,1118
6.654,1.2,1.057,1115
6.659,1.2,1.059,1117
6.66,1.2,1.061,1119
6.661,1.2,1.051,1107
6.662,1.2,1.057,1115
6.663,1.2,1.062,1121
6.665,1.2,1.063,1122
6.666,1.2,1.073,1134
6.666,1.2,1.057,1115
6.667,1.2,1.061,1119
6.677,1.2,1.054,1111
6.684,1.2,1.062,1121
6.685,1.2,1.062,1121
6.686,1.2,1.062,1121
6.687,1.2,1.059,1117
6.688,1.2,1.057,1115
6.689,1.2,1.062,1120
6.69,1.2,1.064,1123
6.691,1.2,1.062,1120
6.692,1.2,1.053,1110
6.702,1.2,1.062,1121
6.703,1.2,1.064,1123
6.704,1.2,1.062,1121
6.708,1.2,1.059,1117
6.709,1.2,1.057,1115
6.715,1.2,1.063,1122
6.716,1.2,1.065,1124
6.717,1.2,1.064,1123
6.718,1.2,1.061,1119
6.722,1.2,1.063,1122
6.723,1.2,1.067,1127
6.724,1.2,1.066,1125
6.725,1.2,1.06,1118
6.726,1.2,1.061,1119
6.727,1.2,1.066,1125
6.728,1.2,1.062,1121
6.729,1.2,1.066,1125
6.74,1.2,1.067,1127
6.741,1.2,1.071,1132
6.742,1.2,1.061,1119
6.754,1.2,1.067,1127
6.761,1.2,1.067,1127
6.762,1.2,1.067,1127
6.763,1.2,1.064,1123
6.764,1.2,1.071,1131
6.765,1.2,1.066,1125
6.766,1.2,1.064,1123
6.767,1.2,1.067,1127
6.768,1.2,1.071,1131
6.769,1.2,1.064,1123
6.78,1.2,1.067,1127
6.781,1.2,1.067,1127
6.782,1.2,1.066,1126
6.783,1.2,1.067,1127
6.784,1.2,1.068,1128
6.785,1.2,1.062,1121
6.786,1.2,1.07,1130
6.787,1.2,1.063,1122
6.788,1.2,1.066,1126
6.789,1.2,1.07,1130
6.79,1.2,1.062,1121
6.8,1.2,1.072,1133
6.805,1.2,1.067,1127
6.806,1.2,1.064,1123
6.807,1.2,1.064,1123
6.808,1.2,1.062,1120
6.815,1.2,1.066,1126
6.817,1.2,1.072,1133
6.817,1.2,1.071,1132
6.818,1.2,1.07,1130
6.819,1.2,1.071,1131
6.822,1.2,1.063,1122
6.829,1.2,1.07,1130
6.83,1.2,1.067,1127
6.831,1.2,1.073,1134
6.832,1.2,1.069,1129
6.833,1.2,1.066,1125
6.834,1.2,1.069,1129
6.843,1.2,1.067,1127
6.849,1.2,1.07,1130
6.85,1.2,1.065,1124
6.851,1.2,1.074,1135
6.852,1.2,1.071,1132
6.853,1.2,1.069,1129
6.854,1.2,1.066,1126
6.855,1.2,1.07,1130
6.856,1.2,1.075,1136
6.857,1.2,1.066,1126
6.858,1.2,1.066,1126
6.868,1.2,1.073,1134
6.869,1.2,1.072,1133
6.87,1.2,1.066,1126
6.871,1.2,1.07,1130
6.872,1.2,1.075,1136
6.873,1.2,1.069,1129
6.874,1.2,1.072,1133
6.876,1.2,1.071,1132
6.877,1.2,1.072,1133
6.878,1.2,1.07,1130
6.889,1.2,1.074,1135
6.891,1.2,1.074,1135
6.893,1.2,1.075,1136
6.894,1.2,1.072,1133
6.895,1.2,1.077,1139
6.896,1.2,1.07,1130
6.897,1.2,1.072,1133
6.898,1.2,1.064,1123
6.899,1.2,1.061,1119
6.9,1.2,1.07,1130
6.901,1.2,1.073,1134
6.902,1.2,1.075,1136
6.912,1.2,1.076,1138
6.914,1.2,1.074,1135
6.914,1.2,1.071,1131
6.915,1.2,1.076,1138
6.916,1.2,1.073,1134
6.917,1.2,1.075,1136
6.918,1.2,1.075,1136
6.919,1.2,1.075,1136
6.92,1.2,1.075,1136
6.931,1.2,1.074,1135
6.932,1.2,1.075,1136
6.933,1.2,1.075,1136
6.934,1.2,1.07,1130
6.935,1.2,1.075,1137
6.936,1.2,1.072,1133
6.937,1.2,1.072,1133
6.939,1.2,1.074,1135
6.939,1.2,1.071,1131
6.949,1.2,1.076,1138
6.952,1.2,1.073,1134
6.954,1.2,1.072,1133
6.955,1.2,1.071,1131
6.956,1.2,1.075,1136
6.957,1.2,1.075,1137
6.958,1.2,1.074,1135
6.959,1.2,1.075,1137
6.96,1.2,1.074,1135
6.961,1.2,1.08,1143
6.962,1.2,1.072,1133
6.973,1.2,1.075,1136
6.974,1.2,1.075,1136
6.975,1.2,1.079,1141
6.976,1.2,1.075,1136
6.977,1.2,1.075,1136
6.978,1.2,1.075,1136
6.979,1.2,1.075,1136
6.98,1.2,1.075,1137
6.981,1.2,1.075,1137
6.989,1.2,1.077,1139
6.99,1.2,1.073,1134
6.991,1.2,1.075,1136
6.992,1.2,1.08,1142
6.993,1.2,1.079,1141
6.994,1.2,1.075,1136
6.995,1.2,1.075,1136
6.996,1.2,1.075,1136
7.0,1.2,1.076,1138
7.001,1.2,1.071,1131
7.002,1.2,1.075,1137
7.012,1.2,1.075,1136
7.013,1.2,1.088,1152
7.018,1.2,1.077,1139
7.019,1.2,1.075,1136
7.02,1.2,1.076,1138
7.021,1.2,1.075,1137
7.022,1.2,1.076,1138
7.029,1.2,1.075,1136
7.031,1.2,1.079,1141
7.032,1.2,1.075,1136
7.033,1.2,1.08,1143
7.034,1.2,1.08,1142
7.035,1.2,1.08,1143
7.035,1.2,1.078,1140
7.053,1.2,1.083,1146
7.058,1.2,1.082,1145
7.059,1.2,1.079,1141
7.06,1.2,1.08,1142
7.061,1.2,1.075,1137
7.064,1.2,1.076,1138
7.065,1.2,1.08,1143
7.066,1.2,1.077,1139
7.067,1.2,1.075,1137
7.068,1.2,1.079,1141
7.069,1.2,1.08,1142
7.07,1.2,1.078,1140
7.08,1.2,1.08,1142
7.081,1.2,1.077,1139
7.082,1.2,1.083,1146
7.083,1.2,1.08,1143
7.084,1.2,1.076,1138
7.085,1.2,1.075,1136
7.086,1.2,1.076,1138
7.087,1.2,1.076,1138
7.088,1.2,1.071,1131
7.089,1.2,1.075,1136
7.1,1.2,1.084,1147
7.101,1.2,1.079,1141
7.102,1.2,1.084,1147
7.103,1.2,1.079,1141
7.104,1.2,1.076,1138
7.105,1.2,1.082,1145
7.11,1.2,1.084,1147
7.111,1.2,1.075,1136
7.112,1.2,1.083,1146
7.113,1.2,1.084,1147
7.114,1.2,1.076,1138
7.115,1.2,1.076,1138
7.116,1.2,1.082,1145
7.118,1.2,1.084,1147
7.119,1.2,1.079,1141
7.125,1.2,1.082,1145
7.126,1.2,1.083,1146
7.131,1.2,1.091,1156
7.136,1.2,1.082,1145
7.137,1.2,1.08,1142
7.142,1.2,1.084,1147
7.146,1.2,1.082,1145
7.147,1.2,1.08,1142
7.148,1.2,1.09,1155
7.149,1.2,1.084,1147
7.15,1.2,1.084,1147
7.151,1.2,1.076,1138
7.152,1.2,1.08,1143
7.153,1.2,1.086,1150
7.154,1.2,1.082,1145
7.155,1.2,1.082,1145
7.166,1.2,1.086,1150
7.179,1.2,1.085,1149
7.18,1.2,1.08,1142
