t,u,v,raw
2.664,1.2,1.108,1177
2.665,1.2,1.103,1170
2.666,1.2,1.102,1169
2.667,1.2,1.103,1171
2.668,1.2,1.1,1167
2.669,1.2,1.103,1170
2.67,1.2,1.101,1168
2.672,1.2,1.102,1169
2.672,1.2,1.103,1170
2.677,1.2,1.105,1173
2.678,1.2,1.107,1175
2.679,1.2,1.102,1169
2.69,1.2,1.108,1177
2.691,1.2,1.106,1174
2.692,1.2,1.107,1175
2.697,1.2,1.105,1173
2.701,1.2,1.103,1171
2.702,1.2,1.102,1169
2.703,1.2,1.101,1168
2.705,1.2,1.104,1172
2.705,1.2,1.106,1174
2.706,1.2,1.111,1180
2.709,1.2,1.111,1180
2.71,1.2,1.111,1180
2.712,1.2,1.093,1158
2.712,1.2,1.11,1179
2.713,1.2,1.112,1182
2.714,1.2,1.112,1182
2.721,1.2,1.109,1178
2.733,1.2,1.106,1174
2.738,1.2,1.106,1174
2.749,1.2,1.111,1180
2.75,1.2,1.113,1183
2.751,1.2,1.111,1180
2.752,1.2,1.105,1173
2.753,1.2,1.109,1178
2.761,1.2,1.11,1179
2.766,1.2,1.112,1181
2.767,1.2,1.114,1184
2.768,1.2,1.117,1188
2.769,1.2,1.103,1171
2.771,1.2,1.113,1183
2.771,1.2,1.121,1193
2.772,1.2,1.114,1184
2.773,1.2,1.112,1181
2.774,1.2,1.115,1185
2.775,1.2,1.108,1177
2.785,1.2,1.116,1186
2.786,1.2,1.112,1182
2.788,1.2,1.111,1180
2.789,1.2,1.114,1184
2.796,1.2,1.117,1188
2.8,1.2,1.116,1186
2.801,1.2,1.116,1186
2.802,1.2,1.118,1189
2.803,1.2,1.116,1186
2.804,1.2,1.116,1186
2.805,1.2,1.116,1186
2.817,1.2,1.122,1194
2.82,1.2,1.118,1189
2.822,1.2,1.112,1182
2.823,1.2,1.115,1185
2.824,1.2,1.118,1189
2.825,1.2,1.12,1191
2.826,1.2,1.12,1191
2.827,1.2,1.119,1190
2.828,1.2,1.117,1188
2.829,1.2,1.117,1187
2.83,1.2,1.119,1190
2.84,1.2,1.121,1193
2.842,1.2,1.12,1191
2.844,1.2,1.12,1191
2.846,1.2,1.121,1193
2.849,1.2,1.121,1192
2.862,1.2,1.126,1198
2.863,1.2,1.121,1193
2.864,1.2,1.117,1188
2.865,1.2,1.119,1190
2.866,1.2,1.12,1191
2.867,1.2,1.122,1194
2.868,1.2,1.118,1189
2.869,1.2,1.122,1194
2.87,1.2,1.126,1198
2.88,1.2,1.126,1198
2.881,1.2,1.121,1192
2.882,1.2,1.126,1198
2.883,1.2,1.126,1198
2.884,1.2,1.126,1198
2.885,1.2,1.124,1196
2.886,1.2,1.123,1195
2.887,1.2,1.124,1196
2.888,1.2,1.12,1191
2.889,1.2,1.126,1199
2.9,1.2,1.127,1200
2.901,1.2,1.126,1198
2.908,1.2,1.117,1188
2.917,1.2,1.127,1200
2.918,1.2,1.126,1198
2.919,1.2,1.127,1200
2.92,1.2,1.124,1196
2.921,1.2,1.125,1197
2.922,1.2,1.127,1200
2.923,1.2,1.128,1201
2.924,1.2,1.127,1200
2.925,1.2,1.127,1200
2.926,1.2,1.127,1200
2.936,1.2,1.13,1203
2.94,1.2,1.122,1194
2.941,1.2,1.128,1201
2.942,1.2,1.127,1200
2.952,1.2,1.133,1207
2.96,1.2,1.127,1200
2.961,1.2,1.127,1200
2.962,1.2,1.131,1205
2.963,1.2,1.131,1205
2.964,1.2,1.127,1200
2.965,1.2,1.127,1200
2.966,1.2,1.129,1202
2.967,1.2,1.135,1209
2.971,1.2,1.128,1201
2.976,1.2,1.139,1214
2.977,1.2,1.131,1205
2.978,1.2,1.13,1203
2.988,1.2,1.127,1200
2.989,1.2,1.133,1207
2.99,1.2,1.131,1205
2.991,1.2,1.133,1207
2.992,1.2,1.133,1207
2.993,1.2,1.135,1209
2.994,1.2,1.127,1200
2.995,1.2,1.127,1200
2.996,1.2,1.135,1209
3.0,1.2,1.131,1204
3.001,1.2,1.128,1201
3.002,1.2,1.132,1206
3.003,1.2,1.128,1201
3.013,1.2,1.132,1206
3.014,1.2,1.13,1203
3.017,1.2,1.13,1203
3.017,1.2,1.136,1211
3.018,1.2,1.135,1209
3.018,1.2,1.132,1206
3.019,1.2,1.136,1211
3.02,1.2,1.131,1205
3.021,1.2,1.135,1210
3.032,1.2,1.131,1204
3.043,1.2,1.14,1215
3.044,1.2,1.131,1205
3.045,1.2,1.136,1211
3.046,1.2,1.137,1212
3.047,1.2,1.135,1210
3.048,1.2,1.136,1211
3.049,1.2,1.139,1214
3.05,1.2,1.135,1209
3.051,1.2,1.138,1213
3.056,1.2,1.136,1211
3.057,1.2,1.139,1214
3.058,1.2,1.139,1214
3.059,1.2,1.135,1209
3.069,1.2,1.14,1215
3.07,1.2,1.139,1214
3.071,1.2,1.139,1214
3.077,1.2,1.135,1210
3.078,1.2,1.14,1215
3.079,1.2,1.133,1207
3.08,1.2,1.14,1215
3.081,1.2,1.135,1209
3.086,1.2,1.14,1216
3.097,1.2,1.139,1214
3.098,1.2,1.14,1216
3.099,1.2,1.139,1214
3.1,1.2,1.14,1216
3.101,1.2,1.139,1214
3.102,1.2,1.138,1213
3.103,1.2,1.14,1215
3.106,1.2,1.14,1215
3.107,1.2,1.14,1215
3.108,1.2,1.139,1214
3.118,1.2,1.14,1215
3.119,1.2,1.137,1212
3.12,1.2,1.143,1219
3.121,1.2,1.142,1218
3.122,1.2,1.142,1218
3.123,1.2,1.142,1218
3.124,1.2,1.144,1221
3.125,1.2,1.14,1216
3.126,1.2,1.14,1215
3.127,1.2,1.143,1219
3.137,1.2,1.135,1210
3.138,1.2,1.127,1200
3.139,1.2,1.145,1222
3.14,1.2,1.143,1219
3.146,1.2,1.14,1215
3.151,1.2,1.14,1216
3.162,1.2,1.144,1221
3.163,1.2,1.14,1216
3.164,1.2,1.142,1218
3.165,1.2,1.145,1222
3.168,1.2,1.146,1223
3.182,1.2,1.146,1223
3.186,1.2,1.144,1221
3.187,1.2,1.143,1219
3.188,1.2,1.148,1225
3.189,1.2,1.148,1225
3.194,1.2,1.144,1221
3.208,1.2,1.148,1225
3.209,1.2,1.145,1222
3.21,1.2,1.149,1227
3.211,1.2,1.145,1222
3.212,1.2,1.142,1218
3.213,1.2,1.148,1225
3.214,1.2,1.135,1209
